age,location,industry,job_role,company_size,website_visits,email_opens,time_spent_on_site,click_through_rate,past_purchases,inquiry_responses,lead_source,lead_quality,lead_score
1.6136464603880438,0.892095135332538,-1.2186216541982224,0.33984471152666346,-1.3390151234495706,0.5775145641256804,0.9483218647608147,0.8053146146138034,-0.8241951698484711,1.5081292940130744,-0.23766007952350857,0.43315782769372757,1.0885794648528129,73
0.7344135122907177,0.892095135332538,0.18619495722013607,-1.5652541676761265,0.7146890536203232,-0.7227258575960649,-1.4209207700831887,-0.39535078320269645,0.8716793653568108,0.5606143637414357,-1.1305235147975168,-1.0114531900026869,1.0885794648528129,46
-0.1448194358066083,0.2421712216362054,0.18619495722013607,0.9734675504083533,0.7146890536203232,-0.7227258575960649,-0.09915373103192772,-0.8384806574530562,2.570336669263802,1.8312668654356223,0.9426411804628468,-0.13263070142690164,-1.1302942914717138,72
-0.34020453538379186,0.2421712216362054,-1.2186216541982224,-0.21685333959412514,0.7146890536203232,0.13668631419501884,-0.3734451742904462,-0.8384806574530562,0.9691659525060644,0.006353660659105851,0.9426411804628468,0.7384577654854484,-1.1302942914717138,84
-0.04712688601801652,0.892095135332538,-1.2186216541982224,1.1324385729921618,0.7146890536203232,-1.3728460684569375,-0.7600372505575582,-0.2268806238684488,-1.0488333062603121,1.8312668654356223,-1.1305235147975168,-0.13263070142690164,-1.1302942914717138,15
0.3436433131363506,0.892095135332538,-0.31143929844665375,0.9734675504083533,-1.3390151234495706,0.8762003449103124,0.43441383136384276,1.207198358287756,1.1226686790541558,0.006353660659105851,0.6552033557504997,0.7384577654854484,-0.02085741330945047,6
-0.34020453538379186,-1.7687555859239528,-1.2186216541982224,-0.21685333959412514,0.7146890536203232,-1.3728460684569375,-0.7600372505575582,-1.1053617434950005,-1.0488333062603121,-0.9411612696125329,-1.1305235147975168,-0.13263070142690164,1.0885794648528129,6
0.14825821355916705,0.892095135332538,0.18619495722013607,0.49760642679420447,-0.31216303491462366,1.3888174623047087,-0.7600372505575582,-0.02762271752923715,-1.0488333062603121,0.006353660659105851,-0.23766007952350857,0.43315782769372757,1.0885794648528129,34
-0.34020453538379186,0.892095135332538,1.182905446470899,1.1324385729921618,-0.31216303491462366,1.6079307193010948,1.095297350889473,1.3265414720329873,-0.7286459625205174,1.2589002673104253,1.5480667910245078,1.0376213764803066,-1.1302942914717138,71
-0.8286672843267507,0.2421712216362054,1.182905446470899,0.49760642679420447,0.7146890536203232,0.13668631419501884,0.5617297884937027,1.1643343255015204,-0.2114846605576009,0.006353660659105851,0.6552033557504997,0.7384577654854484,1.0885794648528129,44
0.05056566377057527,0.2421712216362054,2.251696394785721,1.1324385729921618,0.7146890536203232,0.6879862418938909,1.6092053842864453,0.9426992199371746,-1.0488333062603121,0.5606143637414357,1.5480667910245078,-2.607178085668032,-1.1302942914717138,64
-1.0240523839039344,0.892095135332538,-0.31143929844665375,0.33984471152666346,-1.3390151234495706,1.284496135782715,1.095297350889473,-0.22065329794196817,0.8980305426423145,0.006353660659105851,1.3760610449442312,1.0376213764803066,-1.1302942914717138,20
1.8090315599652274,0.892095135332538,-0.31143929844665375,-0.21685333959412514,-0.31216303491462366,-1.3728460684569375,-1.4209207700831887,-1.5960161810191964,0.19915634047214073,-0.9411612696125329,1.809480909425616,-1.0114531900026869,1.0885794648528129,43
-1.121744933692526,0.892095135332538,-0.31143929844665375,-0.21685333959412514,-1.3390151234495706,-0.7227258575960649,1.4353702804026744,0.9548870222383337,-0.26259982881886684,0.006353660659105851,-0.23766007952350857,0.43315782769372757,1.0885794648528129,79
0.9297986118679014,0.2421712216362054,2.251696394785721,0.9734675504083533,0.7146890536203232,1.1023923162933333,1.2804160583725692,0.19318891313181183,-0.6233822903288079,0.5606143637414357,-1.1305235147975168,1.0376213764803066,1.0885794648528129,44
1.8090315599652274,0.2421712216362054,-0.31143929844665375,-1.5652541676761265,0.7146890536203232,-0.7227258575960649,-1.4209207700831887,-0.2911869793466004,-1.0488333062603121,-0.9411612696125329,-0.23766007952350857,-0.13263070142690164,1.0885794648528129,27
1.6136464603880438,0.2421712216362054,-1.2186216541982224,0.9734675504083533,-1.3390151234495706,-0.7227258575960649,-0.7600372505575582,0.6333984398800327,1.1226686790541558,1.8312668654356223,1.5480667910245078,-1.0114531900026869,-1.1302942914717138,94
0.4413358629249424,-0.9445069109460418,0.4671788750662595,0.49760642679420447,0.7146890536203232,0.8762003449103124,0.9483218647608147,-0.39535078320269645,0.8231511638383673,1.5081292940130744,1.5480667910245078,0.7384577654854484,1.0885794648528129,38
-1.8055927822126685,-1.7687555859239528,0.18619495722013607,-0.21685333959412514,0.7146890536203232,1.482688260607875,1.386464515691168,1.5684822136543892,1.3473068154659977,0.006353660659105851,0.2846315483768576,1.0376213764803066,-1.1302942914717138,90
1.8090315599652274,-1.7687555859239528,-0.31143929844665375,0.49760642679420447,-1.3390151234495706,-1.3728460684569375,-1.4209207700831887,-1.5960161810191964,-0.040841668514866536,0.006353660659105851,-1.1305235147975168,1.0376213764803066,-0.02085741330945047,11
-0.8286672843267507,0.892095135332538,-1.2186216541982224,-0.21685333959412514,0.7146890536203232,0.9578105084402221,1.5262440931257077,0.20998623757913015,0.11179706520086909,0.5606143637414357,-0.23766007952350857,0.7384577654854484,1.0885794648528129,24
-0.6332821847495672,0.892095135332538,-0.31143929844665375,0.9734675504083533,-2.3658672119845177,1.1023923162933333,-0.7600372505575582,-0.08094513388691617,-1.0488333062603121,-0.9411612696125329,0.9426411804628468,0.7384577654854484,-1.1302942914717138,68
0.24595076334775884,0.892095135332538,-1.2186216541982224,-0.21685333959412514,-1.3390151234495706,-0.7227258575960649,0.11360324135141339,-0.6809944372392812,0.2615558228087634,-0.9411612696125329,-0.23766007952350857,-1.0114531900026869,-1.1302942914717138,46
-0.8286672843267507,-1.7687555859239528,2.251696394785721,1.1324385729921618,0.7146890536203232,-1.3728460684569375,-0.7600372505575582,0.5306548996976912,0.3239553051453873,0.006353660659105851,-1.1305235147975168,0.43315782769372757,-1.1302942914717138,71
-1.0240523839039344,-1.7687555859239528,0.18619495722013607,-1.5652541676761265,0.7146890536203232,0.8762003449103124,0.28743834523518413,1.5684822136543892,2.1335402929074427,1.5081292940130744,-0.23766007952350857,0.43315782769372757,-1.1302942914717138,50
0.7344135122907177,0.892095135332538,0.18619495722013607,0.49760642679420447,0.7146890536203232,-0.3424299132815233,-0.09915373103192772,-0.8384806574530562,-1.0488333062603121,0.5606143637414357,1.3760610449442312,1.0376213764803066,1.0885794648528129,50
0.05056566377057527,0.892095135332538,-1.2186216541982224,0.49760642679420447,0.7146890536203232,1.284496135782715,-1.4209207700831887,0.6418924676868843,-0.7350097938758107,0.006353660659105851,1.5480667910245078,-0.13263070142690164,-1.1302942914717138,32
-0.6332821847495672,0.2421712216362054,0.18619495722013607,0.49760642679420447,0.7146890536203232,-1.3728460684569375,0.7744867608770442,-0.8384806574530562,0.1298235823203381,-0.9411612696125329,1.5480667910245078,-1.0114531900026869,1.0885794648528129,65
-0.5355896349609754,0.2421712216362054,-1.2186216541982224,-1.5652541676761265,0.7146890536203232,-0.7227258575960649,0.7744867608770442,-0.5240750081372757,-1.0488333062603121,0.5606143637414357,-1.1305235147975168,1.0376213764803066,1.0885794648528129,62
